run_id,time_seconds,frame,row_type,object_id,object_kind,round_number,ai_enabled,ai_mode,ai_mode_time,ai_stagnant,ai_completed,boundary_mode,paused,predator_speed_multiplier,active_prey_count,caught_this_round,total_caught,marks_count,particles_count,x,y,z,vx,vy,vz,speed,forward_x,forward_y,forward_z,caught,captor,caught_timer,fear,orbit_radius,max_speed,nearest_predator_distance,nearest_prey_distance,coral_radius,coral_height,mark_intensity,mark_life,particle_life,extra
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,particle,3,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,0.02409,1.00284,0.01208,1.40912,0.16597,0.70684,1.58517,,,,,,,,,,,,,,,,1.76745,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,particle,4,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-0.02034,0.96773,0.02255,-1.19004,-1.88781,1.31924,2.59238,,,,,,,,,,,,,,,,1.14217,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,particle,5,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-0.0058,0.99797,-0.00791,-0.33937,-0.11904,-0.46277,0.58608,,,,,,,,,,,,,,,,0.82802,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,particle,6,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,0.00576,0.98773,0.00601,0.33678,-0.71777,0.3514,0.86724,,,,,,,,,,,,,,,,1.57617,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,particle,7,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-0.02112,1.01159,-0.01518,-1.23539,0.67776,-0.88799,1.66556,,,,,,,,,,,,,,,,1.18565,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,particle,8,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,0.00234,1.01187,0.01167,0.13697,0.69411,0.68292,0.98333,,,,,,,,,,,,,,,,1.11487,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,particle,9,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-0.0161,1.00867,0.02814,-0.94207,0.5074,1.64611,1.96333,,,,,,,,,,,,,,,,1.49236,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,particle,10,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-0.00435,1.00401,-0.00578,-0.2545,0.23443,-0.33786,0.4836,,,,,,,,,,,,,,,,0.65088,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,particle,11,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,0.00153,0.98381,0.01604,0.08926,-0.94738,0.93855,1.33655,,,,,,,,,,,,,,,,1.3887,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,particle,12,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-0.00236,0.99563,0.00889,-0.1379,-0.25592,0.52009,0.59583,,,,,,,,,,,,,,,,1.58949,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,particle,13,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-0.03077,1.00106,-0.00869,-1.79992,0.06178,-0.50858,1.87141,,,,,,,,,,,,,,,,0.79192,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,particle,14,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,0.01916,0.99221,-0.01256,1.12115,-0.45557,-0.73488,1.41583,,,,,,,,,,,,,,,,1.46735,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,particle,15,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-0.01568,0.98301,0.02531,-0.9174,-0.99398,1.48041,2.0053,,,,,,,,,,,,,,,,1.4098,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,particle,16,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-0.00143,1.01289,-0.02081,-0.08369,0.75433,-1.21709,1.43434,,,,,,,,,,,,,,,,1.07664,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,particle,17,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,0.0033,1.00045,-0.01542,0.19312,0.02661,-0.90218,0.923,,,,,,,,,,,,,,,,1.72816,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,particle,18,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-0.04249,0.98156,0.00484,-2.48575,-1.07892,0.2829,2.72453,,,,,,,,,,,,,,,,1.5618,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,particle,19,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,0.00582,0.99444,-0.00022,0.34022,-0.32509,-0.01312,0.47075,,,,,,,,,,,,,,,,1.30993,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,particle,20,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,0.00732,0.99442,-0.01368,0.42824,-0.32653,-0.80014,0.96449,,,,,,,,,,,,,,,,1.72919,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,particle,21,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-0.00357,0.99599,0.00657,-0.20913,-0.23443,0.38445,0.49648,,,,,,,,,,,,,,,,0.85699,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,particle,22,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,-0.01367,1.00882,0.00805,-0.79951,0.51577,0.47088,1.06158,,,,,,,,,,,,,,,,1.53198,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,particle,23,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,0.00949,1.03121,0.0268,0.55489,1.82578,1.56756,2.46954,,,,,,,,,,,,,,,,1.69278,
20260525-200332-sentence-script-a-school-of-small-fish-s-ad3159,0.0167,1,particle,24,visual_particle,1,True,HUNT,0.0167,False,False,bounce,False,1.0,46,0,0,1,28,0.02841,1.0097,0.01085,1.66219,0.56722,0.635,1.86758,,,,,,,,,,,,,,,,1.43277,
