run_id,row_index,wall_elapsed_s,sim_elapsed_s,frame,round,paused,trails_enabled,ai_enabled,ai_mode,ai_time_in_mode_s,ai_stagnant_time_s,ai_completion_time_s,ai_human_override_s,ion_count,inside_count,outside_count,inside_fraction,outside_fraction,open_channel_count,closed_channel_count,total_crossings,attached_ion_count,marked_ion_count,avg_ion_speed,max_ion_speed,mean_radius,mean_inside_radius,mean_outside_radius,global_pressure_bias,global_swirl_strength,electric_field_x,electric_field_y,electric_field_z,channel_open_pattern,channel_attached_counts,wand_x,wand_y,wand_z,sample_note
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,318,34.088684,39.38,1969,1,0,1,1,MIX,7.92,0,0,0.0,64,28,36,0.4375,0.5625,7,3,1110,0,19,1.342188,1.85901,5.971245,4.158253,7.38135,-0.232995,0.669092,-0.04932,-0.022783,0.05,1111010011,0;2;4;6;5;2;4;4;0;1,2.481462,5.672058,-0.855924,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,319,34.200832,39.52,1976,1,0,1,1,MIX,8.06,0,0,0.0,64,28,36,0.4375,0.5625,7,3,1110,0,19,1.361056,1.878431,6.0043,4.184325,7.419837,-0.204581,0.665333,-0.039075,-0.024584,0.05,1111010011,0;2;4;6;5;2;4;4;0;1,2.820717,5.528539,-0.735737,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,320,34.315793,39.66,1983,1,0,1,1,MIX,8.2,0,0,0.0,64,28,36,0.4375,0.5625,7,3,1110,0,19,1.381284,1.901118,6.037154,4.212105,7.456636,-0.156912,0.658731,-0.027905,-0.026148,0.05,1111010011,0;2;4;6;5;2;4;4;0;1,3.146827,5.370189,-0.56661,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,321,34.416662,39.78,1989,1,0,1,1,MIX,8.32,0,0,0.0,64,28,36,0.4375,0.5625,7,3,1110,0,19,1.394358,1.919149,6.064976,4.238129,7.485858,-0.104088,0.650905,-0.017794,-0.02729,0.05,1111010011,0;2;4;6;5;2;4;4;0;1,3.411074,5.222978,-0.384159,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,322,34.519406,39.9,1995,1,0,1,1,MIX,8.44,0,0,0.0,64,28,36,0.4375,0.5625,7,3,1110,0,19,1.410624,1.94224,6.093486,4.266923,7.514146,-0.044051,0.641196,-0.007373,-0.028239,0.05,1111010011,0;2;4;6;5;2;4;4;0;1,3.657181,5.065471,-0.168894,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,323,34.620267,40.02,2001,1,0,1,1,MIX,8.56,0,0,0.0,64,28,36,0.4375,0.5625,7,3,1110,0,19,1.426612,1.965144,6.122247,4.294583,7.543763,0.019037,0.629744,0.003175,-0.028989,0.05,1111010011,0;2;4;6;5;2;4;4;0;1,3.881539,4.897981,0.077064,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,324,34.722465,40.14,2007,1,0,1,1,MIX,8.68,0,0,0.0,64,28,36,0.4375,0.5625,7,3,1110,0,19,1.437078,1.979453,6.15334,4.32818,7.57291,0.080807,0.616713,0.013669,-0.029535,0.05,1111010011,0;2;4;6;5;2;4;4;0;1,4.080792,4.720836,0.351205,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,325,34.826687,40.26,2013,1,0,1,1,MIX,8.8,0,0,0.0,64,28,36,0.4375,0.5625,7,3,1110,0,19,1.450366,1.994002,6.188222,4.367256,7.604528,0.136977,0.602292,0.023924,-0.029872,0.05,1111010011,0;2;4;6;5;2;4;4;0;1,4.251879,4.534386,0.650663,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,326,34.92789,40.38,2019,1,0,1,1,MIX,8.92,0,0,0.0,64,28,36,0.4375,0.5625,7,3,1110,0,19,1.463109,2.001917,6.225699,4.407586,7.639787,0.183656,0.586687,0.033764,-0.029999,0.05,1111010011,0;2;4;6;5;2;4;4;0;1,4.392074,4.338999,0.972249,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,327,35.031026,40.5,2025,1,0,1,1,MIX,9.04,0,0,0.0,64,28,36,0.4375,0.5625,7,3,1110,0,19,1.473415,2.009855,6.266152,4.449333,7.679234,0.217609,0.570123,0.043016,-0.029914,0.05,1111010011,0;2;4;6;5;2;4;4;0;1,4.499016,4.13506,1.312493,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,328,35.13554,40.62,2031,1,0,1,1,MIX,9.16,0,0,0.0,64,28,36,0.4375,0.5625,7,3,1110,0,19,1.483725,2.020409,6.310487,4.494385,7.723011,0.236484,0.552838,0.051519,-0.029618,0.05,1111010011,0;2;4;6;5;2;4;4;0;1,4.570738,3.92297,1.66768,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,329,35.239526,40.74,2037,1,0,1,1,MIX,9.28,0,0,0.0,64,28,36,0.4375,0.5625,7,3,1110,0,19,1.486866,2.027468,6.35323,4.530258,7.771096,0.238972,0.53508,0.059126,-0.029114,0.05,1111010011,0;2;4;6;5;2;4;4;0;1,4.605696,3.703148,2.033902,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,330,35.342965,40.86,2043,1,0,1,1,MIX,9.4,0,0,0.0,64,28,36,0.4375,0.5625,7,3,1110,0,19,1.486615,2.071588,6.397514,4.568382,7.820172,0.224901,0.517106,0.065705,-0.028404,0.05,1111000111,0;2;4;6;5;2;4;4;0;1,4.602782,3.476027,2.4071,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,331,35.443746,40.98,2049,1,0,1,1,MIX,9.52,0,0,0.0,64,28,36,0.4375,0.5625,7,3,1110,0,19,1.488032,2.14742,6.443907,4.608177,7.871696,0.195246,0.499173,0.07114,-0.027494,0.05,1111000111,0;2;4;6;5;2;4;4;0;1,4.561343,3.242054,2.783116,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,332,35.545046,41.1,2055,1,0,1,1,MIX,9.64,0.12,0,0.0,64,28,36,0.4375,0.5625,7,3,1110,0,19,1.485272,2.127499,6.488908,4.640527,7.926537,0.152062,0.48154,0.075337,-0.02639,0.05,1111000111,0;2;4;6;5;2;4;4;0;1,4.481184,3.001692,3.157743,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,333,35.64668,41.22,2061,1,0,1,1,MIX,9.76,0.24,0,0.0,64,28,36,0.4375,0.5625,7,3,1110,0,19,1.471752,2.106554,6.532425,4.668919,7.981819,0.098342,0.46446,0.078224,-0.025099,0.05,1111000111,0;2;4;6;5;2;4;4;0;1,4.362575,2.755412,3.526774,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,334,35.748444,41.34,2067,1,0,1,1,MIX,9.88,0.36,0,0.0,64,28,36,0.4375,0.5625,7,3,1110,0,19,1.459385,2.087969,6.570447,4.684809,8.037054,0.037807,0.448179,0.07975,-0.023632,0.05,1111000111,0;2;4;6;5;2;4;4;0;1,4.206249,2.503702,3.886058,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,335,35.850329,41.46,2073,1,0,1,1,MIX,10.0,0.48,0,0.0,64,28,36,0.4375,0.5625,7,3,1110,0,19,1.433279,2.068831,6.599108,4.683692,8.088875,-0.025348,0.432931,0.079888,-0.021998,0.05,1111000111,0;2;4;6;5;2;4;4;0;1,4.013387,2.247057,4.231543,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,336,35.952606,41.58,2079,1,0,1,1,MIX,10.12,0.6,0,0.0,64,28,36,0.4375,0.5625,7,3,1110,0,19,1.416732,2.056943,6.625554,4.682445,8.13686,-0.086746,0.418935,0.078636,-0.020209,0.05,1111000111,0;2;4;6;5;2;4;4;0;1,3.785611,1.985983,4.559334,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,337,36.056251,41.7,2085,1,0,1,1,MIX,10.24,0.72,0,0.0,64,28,36,0.4375,0.5625,7,3,1110,0,19,1.388788,2.05113,6.650599,4.684557,8.179743,-0.142133,0.406393,0.076016,-0.018278,0.05,1111000111,0;2;4;6;5;2;4;4;0;1,3.524959,1.720995,4.865731,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,338,36.159702,41.82,2091,1,0,1,1,MIX,10.36,0.84,0,0.0,64,28,36,0.4375,0.5625,9,1,1110,0,19,1.362996,2.012404,6.669438,4.687331,8.211077,-0.187672,0.395484,0.072074,-0.016217,0.05,1011111111,0;2;4;6;5;2;4;4;0;1,3.233866,1.452614,5.147283,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,339,36.262701,41.94,2097,1,0,1,1,MIX,10.48,0.96,0,0.0,64,27,37,0.421875,0.578125,9,1,1111,0,19,1.342323,1.992915,6.686291,4.676428,8.152948,-0.220206,0.386367,0.066877,-0.014043,0.05,1011111111,0;2;4;6;5;2;4;4;0;1,2.91513,1.18137,5.400822,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,340,36.365736,42.06,2103,1,0,1,1,MIX,10.6,0.88,0,0.0,64,27,37,0.421875,0.578125,9,1,1111,0,19,1.322656,1.967907,6.698995,4.678495,8.173414,-0.237482,0.379171,0.060517,-0.011769,0.05,1011111111,0;2;4;6;5;2;4;4;0;1,2.571881,0.907798,5.623507,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,341,36.466227,42.18,2109,1,0,1,1,MIX,10.72,0.7,0,0.0,64,27,37,0.421875,0.578125,9,1,1111,0,19,1.2985,1.923473,6.701525,4.665417,8.187334,-0.238302,0.374002,0.053104,-0.009412,0.05,1011111111,0;2;4;6;5;2;4;4;0;1,2.207541,0.632436,5.812855,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,342,36.567024,42.3,2115,1,0,1,1,MIX,10.84,0.52,0,0.0,64,27,37,0.421875,0.578125,9,1,1111,0,19,1.279829,1.905416,6.69836,4.652545,8.191252,-0.22261,0.370931,0.044767,-0.006989,0.05,1011111111,0;2;4;6;5;2;4;4;0;1,1.825785,0.355828,5.966774,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,343,36.668146,42.42,2121,1,0,1,1,MIX,10.96,0.34,0,0.0,64,27,37,0.421875,0.578125,9,1,1111,0,19,1.267748,1.877282,6.693457,4.638915,8.192718,-0.191493,0.370005,0.035651,-0.004517,0.05,1011111111,0;2;4;6;5;2;4;4;0;1,1.430496,0.078518,6.083586,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,344,36.769754,42.54,2127,1,0,1,1,MIX,11.08,0.16,0,0.0,64,27,37,0.421875,0.578125,9,1,1111,0,19,1.256621,1.837373,6.689451,4.628006,8.193748,-0.147106,0.371237,0.025915,-0.002012,0.05,1011111111,0;2;4;6;5;2;4;4;0;1,1.025717,-0.198946,6.162047,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,345,36.880067,42.66,2133,1,0,1,1,MIX,11.2,0,0,0.0,64,27,37,0.421875,0.578125,9,1,1111,0,19,1.245819,1.811125,6.686987,4.620622,8.194875,-0.092527,0.374608,0.015728,0.000506,0.05,1011111111,0;2;4;6;5;2;4;4;0;1,0.615604,-0.476018,6.201366,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,346,36.992428,42.8,2140,1,0,1,1,MIX,11.34,0,0,0.0,64,27,37,0.421875,0.578125,9,1,1111,0,19,1.231165,1.785548,6.686214,4.617042,8.19615,-0.02104,0.381178,0.00351,0.003439,0.05,1011111111,0;2;4;6;5;2;4;4;0;1,0.136022,-0.798045,6.197348,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,347,37.096213,42.92,2146,1,0,1,1,MIX,11.46,0,0,0.0,64,27,37,0.421875,0.578125,9,1,1111,0,19,1.217804,1.717911,6.683981,4.611309,8.196471,0.042074,0.388979,-0.00704,0.005927,0.05,1011111111,0;2;4;6;5;2;4;4;0;1,-0.271173,-1.072397,6.151336,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,348,37.199665,43.04,2152,1,0,1,1,MIX,11.58,0,0,0.0,64,27,37,0.421875,0.578125,9,1,1111,0,19,1.208595,1.694051,6.683466,4.609692,8.196761,0.102273,0.398663,-0.017467,0.008373,0.05,1011111111,0;2;4;6;5;2;4;4;0;1,-0.670382,-1.344634,6.066716,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,349,37.304727,43.16,2158,1,0,1,1,MIX,11.7,0,0,0.0,64,27,37,0.421875,0.578125,9,1,1111,0,19,1.204684,1.69342,6.686005,4.610688,8.200426,0.155386,0.410093,-0.02759,0.010761,0.05,1011111111,0;2;4;6;5;2;4;4;0;1,-1.057528,-1.614222,5.944613,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,350,37.406205,43.28,2164,1,0,1,1,MIX,11.82,0,0,0.0,64,27,37,0.421875,0.578125,8,2,1111,0,19,1.200845,1.685874,6.691159,4.612994,8.207658,0.197731,0.423104,-0.037234,0.013072,0.05,1011011111,0;2;4;6;5;2;4;4;0;1,-1.428685,-1.880628,5.786588,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,351,37.507184,43.4,2170,1,0,1,1,MIX,11.94,0,0,0.0,64,27,37,0.421875,0.578125,8,2,1111,0,19,1.201559,1.677163,6.6996,4.619144,8.21777,0.226375,0.437508,-0.046229,0.015292,0.05,1011011111,0;2;4;6;5;2;4;4;0;1,-1.780122,-2.143327,5.594624,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,352,37.608488,43.52,2176,1,0,1,1,MIX,12.06,0,0,0.0,64,27,37,0.421875,0.578125,8,2,1111,0,19,1.202709,1.677823,6.71456,4.633795,8.232957,0.239333,0.453099,-0.05442,0.017403,0.05,1011011111,0;2;4;6;5;2;4;4;0;1,-2.108348,-2.401801,5.3711,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,353,37.709745,43.64,2182,1,0,1,1,MIX,12.18,0,0,0.0,64,27,37,0.421875,0.578125,8,2,1111,0,19,1.208472,1.676184,6.733126,4.650027,8.253225,0.235707,0.469652,-0.061665,0.019392,0.05,1011011111,0;2;4;6;5;2;4;4;0;1,-2.410158,-2.655542,5.118763,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,354,37.81169,43.76,2188,1,0,1,1,MIX,12.3,0,0,0.0,64,27,37,0.421875,0.578125,8,2,1111,0,19,1.217967,1.776041,6.75534,4.668375,8.27826,0.215749,0.486929,-0.067836,0.021244,0.05,1011011111,0;2;4;6;5;2;4;4;0;1,-2.682667,-2.904048,4.840692,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,355,37.916644,43.88,2194,1,0,1,1,MIX,12.42,0,0,0.0,64,27,37,0.421875,0.578125,8,2,1111,0,19,1.22613,1.779508,6.77777,4.681489,8.307489,0.18084,0.504682,-0.072827,0.022947,0.05,1011011111,0;2;4;6;5;2;4;4;0;1,-2.923348,-3.146831,4.540264,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,356,38.018897,44.0,2200,1,0,1,1,MIX,12.54,0,0,0.0,64,27,37,0.421875,0.578125,8,2,1111,0,19,1.234514,1.782887,6.80058,4.690778,8.340165,0.133401,0.522655,-0.076551,0.024487,0.05,1011011111,0;2;4;6;5;2;4;4;0;1,-3.130059,-3.38341,4.22111,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,357,38.122718,44.12,2206,1,0,1,1,MIX,12.66,0,0,0.0,64,27,37,0.421875,0.578125,8,2,1111,0,19,1.24752,1.783909,6.824872,4.70297,8.373287,0.076719,0.54059,-0.078944,0.025855,0.05,1011011111,0;2;4;6;5;2;4;4;0;1,-3.301073,-3.613321,3.887072,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,358,38.227431,44.24,2212,1,0,1,1,MIX,12.78,0,0,0.0,64,27,37,0.421875,0.578125,8,2,1111,0,19,1.255973,1.797013,6.849928,4.717128,8.406296,0.01472,0.558229,-0.079962,0.02704,0.05,1011011111,0;2;4;6;5;2;4;4;0;1,-3.435096,-3.83611,3.542157,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,359,38.329535,44.36,2218,1,0,1,1,MIX,12.9,0,0,0.0,64,26,38,0.40625,0.59375,8,2,1112,0,19,1.260931,1.800704,6.873335,4.714903,8.350156,-0.048299,0.575318,-0.07959,0.028035,0.05,1011011111,0;2;4;6;5;2;4;4;0;1,-3.531282,-4.051338,3.190487,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,360,38.433182,44.48,2224,1,0,1,1,MIX,13.02,0,0,0.0,64,26,38,0.40625,0.59375,8,2,1112,0,19,1.270523,1.803235,6.892775,4.721782,8.378192,-0.107971,0.591611,-0.077832,0.028832,0.05,1011011111,0;2;4;6;5;2;4;4;0;1,-3.589246,-4.258581,2.836248,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,361,38.548401,44.62,2231,1,0,1,1,MIX,13.16,0,0,0.0,64,26,38,0.40625,0.59375,6,4,1112,0,19,1.287102,1.818909,6.909982,4.718145,8.40966,-0.167868,0.609303,-0.074074,0.029505,0.05,1101110010,0;2;4;6;5;2;4;4;0;1,-3.608688,-4.489727,2.425329,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,362,38.663248,44.76,2238,1,0,1,1,MIX,13.3,0,0,0.0,64,26,38,0.40625,0.59375,6,4,1112,0,19,1.30641,1.84392,6.92697,4.717319,8.438837,-0.211966,0.625247,-0.068563,0.029894,0.05,1101110010,0;2;4;6;5;2;4;4;0;1,-3.577144,-4.708829,2.023233,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,363,38.776947,44.9,2245,1,0,1,1,MIX,13.44,0,0,0.0,64,26,38,0.40625,0.59375,6,4,1112,0,19,1.324642,1.890565,6.938839,4.709967,8.463858,-0.236115,0.639131,-0.061428,0.029997,0.05,1101110010,0;2;4;6;5;2;4;4;0;1,-3.496367,-4.915299,1.636384,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,364,38.890726,45.04,2252,1,0,1,1,MIX,13.58,0,0,0.0,64,26,38,0.40625,0.59375,6,4,1112,0,19,1.345001,1.93317,6.947583,4.700381,8.485143,-0.238042,0.650685,-0.05284,0.029812,0.05,1101110010,0;2;4;6;5;2;4;4;0;1,-3.368922,-5.108583,1.270923,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,365,39.004027,45.18,2259,1,0,1,1,ARTIST,0.08,0,0,0.0,64,26,38,0.40625,0.59375,6,4,1112,0,19,1.339962,1.925414,6.954544,4.692448,8.502293,0.367669,0.38,0.008888,0.042163,0.02,1101110010,0;2;4;6;5;2;4;4;0;1,-1.56388,-2.267825,0.550988,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,366,39.115302,45.32,2266,1,0,1,1,ARTIST,0.22,0,0,0.0,64,26,38,0.40625,0.59375,6,4,1112,0,18,1.321425,1.893319,6.968078,4.693422,8.524423,0.314634,0.38,0.002634,0.045786,0.02,1101110010,0;2;4;6;5;2;4;4;0;1,-0.544117,-0.591787,0.191704,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,367,39.226442,45.46,2273,1,0,1,1,ARTIST,0.36,0,0,0.0,64,26,38,0.40625,0.59375,2,8,1112,0,17,1.299123,1.877859,6.988507,4.705284,8.550712,0.251207,0.38,-0.003661,0.048326,0.02,0110000000,0;2;4;6;5;2;4;4;0;1,-0.240338,-0.033113,0.113442,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,368,39.338289,45.6,2280,1,0,1,1,ARTIST,0.5,0,0,0.0,64,26,38,0.40625,0.59375,2,8,1112,0,17,1.286122,1.843629,7.01221,4.724471,8.577506,0.179482,0.38,-0.009899,0.049722,0.02,0110000000,0;2;4;6;5;2;4;4;0;1,-0.17504,0.141897,0.123217,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,369,39.438332,45.72,2286,1,0,1,1,ARTIST,0.62,0,0,0.0,64,26,38,0.40625,0.59375,2,8,1112,0,15,1.270783,1.822175,7.033924,4.741728,8.602269,0.113188,0.38,-0.015124,0.049982,0.02,0110000000,0;2;4;6;5;2;4;4;0;1,-0.154294,0.197499,0.126323,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,370,39.540329,45.84,2292,1,0,1,1,ARTIST,0.74,0,0,0.0,64,26,38,0.40625,0.59375,2,8,1112,0,15,1.253401,1.798516,7.053728,4.758209,8.624347,0.044146,0.38,-0.020173,0.049373,0.02,0110000000,0;2;4;6;5;2;4;4;0;1,-0.145901,0.219994,0.127579,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,371,39.640791,45.96,2298,1,0,1,1,ARTIST,0.86,0,0,0.0,64,26,38,0.40625,0.59375,2,8,1112,0,13,1.233032,1.767847,7.063832,4.754581,8.643846,-0.025968,0.38,-0.024987,0.047905,0.02,0110000000,0;2;4;6;5;2;4;4;0;1,-0.142505,0.229094,0.128088,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,372,39.743999,46.08,2304,1,0,1,1,ARTIST,0.98,0,0,0.0,64,26,38,0.40625,0.59375,2,8,1112,0,13,1.220059,1.745337,7.072589,4.754539,8.658623,-0.095452,0.38,-0.02951,0.045603,0.02,0110000000,0;2;4;6;5;2;4;4;0;1,-0.141132,0.232776,0.128293,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,373,39.848497,46.2,2310,1,0,1,1,ARTIST,1.1,0,0,0.0,64,26,38,0.40625,0.59375,2,8,1112,0,13,1.209792,1.739728,7.081105,4.753788,8.67348,-0.162618,0.38,-0.033688,0.042508,0.02,0110000000,0;2;4;6;5;2;4;4;0;1,-0.140576,0.234266,0.128377,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,374,39.95018,46.32,2316,1,0,1,1,ARTIST,1.22,0,0,0.0,64,26,38,0.40625,0.59375,2,8,1112,1,13,1.17368,1.736587,7.012096,4.567775,8.684526,-0.225834,0.38,-0.037475,0.038673,0.02,0110000000,0;2;4;6;5;3;4;4;0;1,-0.140351,0.234868,0.12841,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,375,40.053289,46.44,2322,1,0,1,1,ARTIST,1.34,0,0,0.0,64,26,38,0.40625,0.59375,2,8,1112,1,13,1.156176,1.726248,7.014403,4.562657,8.691912,-0.283565,0.38,-0.040824,0.034165,0.02,0110000000,0;2;4;6;5;3;4;4;0;1,-0.14026,0.235112,0.128424,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,376,40.157407,46.56,2328,1,0,1,1,ARTIST,1.46,0,0,0.0,64,26,38,0.40625,0.59375,2,8,1112,1,13,1.138813,1.660501,7.012846,4.558933,8.691839,-0.33441,0.38,-0.043698,0.029063,0.02,0110000000,0;2;4;6;5;3;4;4;0;1,-0.140223,0.235211,0.128429,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,377,40.259506,46.68,2334,1,0,1,1,ARTIST,1.58,0,0,0.0,64,26,38,0.40625,0.59375,2,8,1112,1,13,1.131334,1.651569,7.006842,4.550911,8.687216,-0.377132,0.38,-0.046063,0.023455,0.02,0011000000,0;2;4;6;5;3;4;4;0;1,-0.117502,0.22584,0.075373,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,378,40.362508,46.8,2340,1,0,1,1,ARTIST,1.7,0,0,0.0,64,26,38,0.40625,0.59375,2,8,1112,0,13,1.129744,1.655978,6.996611,4.53772,8.67901,-0.410696,0.38,-0.047891,0.017439,0.02,0011000000,0;2;4;6;5;3;4;4;0;1,-0.034444,0.191433,-0.118698,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,379,40.465191,46.92,2346,1,0,1,1,ARTIST,1.82,0,0,0.0,64,26,38,0.40625,0.59375,2,8,1112,0,13,1.126975,1.649944,6.983227,4.521942,8.667264,-0.434285,0.38,-0.049161,0.01112,0.02,0011000000,0;2;4;6;5;3;4;4;0;1,-0.000842,0.177513,-0.197213,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,380,40.588551,47.06,2353,1,0,1,1,ARTIST,1.96,0,0,0.0,64,26,38,0.40625,0.59375,2,8,1112,0,13,1.127085,1.640832,6.964958,4.503839,8.648882,-0.448449,0.38,-0.049917,0.003511,0.02,0011000000,0;2;4;6;5;3;4;4;0;1,0.014046,0.171346,-0.231999,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,381,40.702063,47.2,2360,1,0,1,1,ARTIST,2.1,0,0,0.0,64,26,38,0.40625,0.59375,2,8,1112,0,13,1.128239,1.636351,6.943147,4.484267,8.625538,-0.447799,0.38,-0.049883,-0.004181,0.02,0011000000,0;2;4;6;5;3;4;4;0;1,0.019226,0.1692,-0.244102,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,382,40.805571,47.32,2366,1,0,1,1,ARTIST,2.22,0,0,0.0,64,26,38,0.40625,0.59375,2,8,1112,0,12,1.12964,1.630319,6.921841,4.466322,8.601932,-0.435455,0.38,-0.049223,-0.010703,0.02,0011000000,0;2;4;6;5;3;4;4;0;1,0.020871,0.168519,-0.247947,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,383,40.910591,47.44,2372,1,0,1,1,ARTIST,2.34,0,0,0.0,64,26,38,0.40625,0.59375,2,8,1112,0,12,1.131988,1.618134,6.898477,4.447774,8.575273,-0.412535,0.38,-0.04799,-0.017038,0.02,0011000000,0;2;4;6;5;3;4;4;0;1,0.021537,0.168243,-0.249502,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,384,41.013033,47.56,2378,1,0,1,1,ARTIST,2.46,0,0,0.0,64,26,38,0.40625,0.59375,2,8,1112,0,11,1.133879,1.598579,6.873498,4.429065,8.546004,-0.379596,0.38,-0.046198,-0.023077,0.02,0011000000,0;2;4;6;5;3;4;4;0;1,0.021807,0.168131,-0.250132,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,385,41.116289,47.68,2384,1,0,1,1,ARTIST,2.58,0,0,0.0,64,26,38,0.40625,0.59375,2,8,1112,0,11,1.133459,1.592985,6.847471,4.410676,8.514752,-0.337438,0.38,-0.043867,-0.028714,0.02,0011000000,0;2;4;6;5;3;4;4;0;1,0.021915,0.168086,-0.250386,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,386,41.21983,47.8,2390,1,0,1,1,ARTIST,2.7,0,0,0.0,64,26,38,0.40625,0.59375,2,8,1112,0,11,1.132326,1.577184,6.820079,4.390759,8.482245,-0.287084,0.38,-0.041025,-0.033852,0.02,0011000000,0;2;4;6;5;3;4;4;0;1,0.02196,0.168068,-0.250489,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,387,41.323165,47.92,2396,1,0,1,1,ARTIST,2.82,0,0,0.0,64,26,38,0.40625,0.59375,2,8,1112,0,11,1.129607,1.571918,6.793905,4.374344,8.449394,-0.229759,0.38,-0.037705,-0.0384,0.02,0011000000,0;2;4;6;5;3;4;4;0;1,0.021977,0.168061,-0.250531,running
20260526-203113-sentence-script-a-transparent-3d-cell-me-ee273c,388,41.427944,48.04,2402,1,0,1,1,ARTIST,2.94,0,0,0.0,64,26,38,0.40625,0.59375,2,8,1112,0,11,1.127654,1.561232,6.768678,4.359584,8.417005,-0.166853,0.38,-0.033946,-0.042281,0.02,0001100000,0;2;4;6;5;3;4;4;0;1,0.112215,0.128031,0.03341,running
